visit_year_bin	SOURCE	CODE5	CODE6	CODE7	CODE8	CODE9	n_visits	n_events_per_visit_logmean	n_events_per_visit_logsd	n_patients
(2017,2100]	PRIM_OUT	R10	T30	51326	NA	NA	10	0.8652081694975561	0.161537245827677	6
(2017,2100]	PRIM_OUT	R10	T30	9	NA	NA	29	0.4054651081081644	0	29
(2017,2100]	PRIM_OUT	R10	T30	NA	NA	NA	167127	0.5994822210179059	0.32830127288769884	61459
(2017,2100]	PRIM_OUT	R10	T31	-2	NA	NA	413	0.4660122908907234	0.17742911786284116	181
(2017,2100]	PRIM_OUT	R10	T31	2221	NA	NA	109	0.4662770216062335	0.18851740891410212	68
(2017,2100]	PRIM_OUT	R10	T31	22211	NA	NA	163	0.5778989656740574	0.34540915101369873	152
(2017,2100]	PRIM_OUT	R10	T31	22212	NA	NA	2994	0.5714005406955129	0.3223044392929313	1893
(2017,2100]	PRIM_OUT	R10	T31	22213	NA	NA	10217	0.5617112257923363	0.3064965199209158	4537
(2017,2100]	PRIM_OUT	R10	T31	22302	NA	NA	8	0.4054651081081644	0	7
(2017,2100]	PRIM_OUT	R10	T31	32261	NA	NA	109	0.5701977491443644	0.2520314879999881	57
(2017,2100]	PRIM_OUT	R10	T31	32311	NA	NA	653	0.4948739984927448	0.19980610953285738	608
(2017,2100]	PRIM_OUT	R10	T31	32312	NA	NA	3493	0.5379526268898915	0.22910764358472988	2667
(2017,2100]	PRIM_OUT	R10	T31	34601	NA	NA	7	0.6243903754364462	0.27304778121677503	6
(2017,2100]	PRIM_OUT	R10	T31	4222	NA	NA	62	0.42194335403609956	0.09099185833533817	59
(2017,2100]	PRIM_OUT	R10	T31	513	NA	NA	15	0.4054651081081644	0	15
(2017,2100]	PRIM_OUT	R10	T31	51321	NA	NA	18	0.5757403160301613	0.24778682388931847	17
(2017,2100]	PRIM_OUT	R10	T31	NA	NA	NA	366727	0.5187614371060896	0.2472550173299506	90513
(2017,2100]	PRIM_OUT	R10	T35	22213	NA	NA	7	0.5994827487014779	0.3452913185709698	7
(2017,2100]	PRIM_OUT	R10	T35	NA	NA	NA	71	0.46302292487052954	0.16267085444301138	54
(2017,2100]	PRIM_OUT	R10	T40	2221	NA	NA	58	0.7058800456934958	0.5717375816081547	42
(2017,2100]	PRIM_OUT	R10	T40	22211	NA	NA	19	2.483620388469996	0.08611568183608576	19
(2017,2100]	PRIM_OUT	R10	T40	22212	NA	NA	23	0.7556992963418462	0.4730682269427757	21
(2017,2100]	PRIM_OUT	R10	T40	22213	NA	NA	233	1.0317463819611261	0.7982492500160844	176
(2017,2100]	PRIM_OUT	R10	T40	2229	NA	NA	133	0.8228007442235644	0.2036469346543701	59
(2017,2100]	PRIM_OUT	R10	T40	22302	NA	NA	31	0.7185517807389329	0.25292899781514244	12
(2017,2100]	PRIM_OUT	R10	T40	24461	NA	NA	298	0.45630542799351653	0.15628322519465151	127
(2017,2100]	PRIM_OUT	R10	T40	32261	NA	NA	792	0.7660194625906883	0.4253474722769873	219
(2017,2100]	PRIM_OUT	R10	T40	32262	NA	NA	116	0.8183594806310764	0.2524985673677213	43
(2017,2100]	PRIM_OUT	R10	T40	3231	NA	NA	56	1.4714815848776552	0.41485105577258896	10
(2017,2100]	PRIM_OUT	R10	T40	32311	NA	NA	5209	0.7725695009736833	0.3411501596179373	2191
(2017,2100]	PRIM_OUT	R10	T40	32312	NA	NA	933	0.5799931308760206	0.34437265384319343	341
(2017,2100]	PRIM_OUT	R10	T40	346	NA	NA	26	0.837702174371695	0.18795649240772713	18
(2017,2100]	PRIM_OUT	R10	T40	3460	NA	NA	31	0.5043345836757754	0.20515250735375973	17
(2017,2100]	PRIM_OUT	R10	T40	34601	NA	NA	261	0.8066882991887319	0.2101051464219237	90
(2017,2100]	PRIM_OUT	R10	T40	34603	NA	NA	111	0.4054651081081644	0	23
(2017,2100]	PRIM_OUT	R10	T40	411	NA	NA	299	0.9162907318741551	0	7
(2017,2100]	PRIM_OUT	R10	T40	4115	NA	NA	93	0.4329288513213897	0.11584135378453658	24
(2017,2100]	PRIM_OUT	R10	T40	4190	NA	NA	95	0.42159644359551146	0.08980520024452886	10
(2017,2100]	PRIM_OUT	R10	T40	4222	NA	NA	117	0.9119247009017962	0.04722584562331168	101
(2017,2100]	PRIM_OUT	R10	T40	513	NA	NA	30	0.4224926289003641	0.09326357236276007	6
(2017,2100]	PRIM_OUT	R10	T40	5132	NA	NA	176	0.6545197177551334	0.2662459737191166	49
(2017,2100]	PRIM_OUT	R10	T40	51321	NA	NA	15078	0.6319116191073331	0.2679904495405721	1376
(2017,2100]	PRIM_OUT	R10	T40	51322	NA	NA	392	0.9136844786916756	0.036440855419076996	10
(2017,2100]	PRIM_OUT	R10	T40	51326	NA	NA	98	0.48708609375215495	0.19578650679592075	24
(2017,2100]	PRIM_OUT	R10	T40	5133	NA	NA	54	0.42438457565505294	0.09737658257196379	12
(2017,2100]	PRIM_OUT	R10	T40	51331	NA	NA	1003	0.8229799481923472	0.20194076154488072	125
(2017,2100]	PRIM_OUT	R10	T40	51413	NA	NA	10	0.7119604823677588	0.2637892178215597	9
(2017,2100]	PRIM_OUT	R10	T40	9	NA	NA	8	0.9162907318741551	0	7
(2017,2100]	PRIM_OUT	R10	T40	91321	NA	NA	76	0.848965301673942	0.4173957361718099	23
(2017,2100]	PRIM_OUT	R10	T40	999	NA	NA	31	1.2959104185922978	0.14988727886706	13
(2017,2100]	PRIM_OUT	R10	T40	NA	NA	NA	194	0.7000260423384461	0.39570825832601475	95
(2017,2100]	PRIM_OUT	R10	T41	-2	NA	NA	25	0.54585069066246	0.33548552354346767	18
(2017,2100]	PRIM_OUT	R10	T41	2221	NA	NA	103	0.7090497281885864	0.4814456406296105	82
(2017,2100]	PRIM_OUT	R10	T41	22211	NA	NA	8	0.4054651081081644	0	7
(2017,2100]	PRIM_OUT	R10	T41	22212	NA	NA	55	0.7547165113414389	0.450577880729283	36
(2017,2100]	PRIM_OUT	R10	T41	22213	NA	NA	198	0.7230685138208885	0.47857302698232174	135
(2017,2100]	PRIM_OUT	R10	T41	32261	NA	NA	684	0.8431968947022263	0.18504063694690967	36
(2017,2100]	PRIM_OUT	R10	T41	32311	NA	NA	2786	0.6970563065772314	0.3468208664712178	1285
(2017,2100]	PRIM_OUT	R10	T41	32312	NA	NA	742	0.9417263392582719	0.39350709370014536	427
(2017,2100]	PRIM_OUT	R10	T41	3232	NA	NA	26	1.009839451008179	0.2164620529616045	8
(2017,2100]	PRIM_OUT	R10	T41	34601	NA	NA	13	0.900996696298658	0.4177487536170653	9
(2017,2100]	PRIM_OUT	R10	T41	51321	NA	NA	382	0.7313834473202546	0.3165837997405819	89
(2017,2100]	PRIM_OUT	R10	T41	NA	NA	NA	735	0.6633169059376872	0.2950111272921137	386
(2017,2100]	PRIM_OUT	R10	T42	32311	NA	NA	22	0.4519038011777999	0.15030785663390972	13
(2017,2100]	PRIM_OUT	R10	T42	51321	NA	NA	140	0.4054651081081644	0	9
(2017,2100]	PRIM_OUT	R10	T43	22211	NA	NA	22	0.4054651081081644	0	12
(2017,2100]	PRIM_OUT	R10	T43	22212	NA	NA	30	0.7149952760939308	0.3729661417554149	24
(2017,2100]	PRIM_OUT	R10	T43	22213	NA	NA	37	0.6761302789526895	0.4872260915549142	33
(2017,2100]	PRIM_OUT	R10	T43	22302	NA	NA	63	0.8646789593755986	0.20609744783768505	22
(2017,2100]	PRIM_OUT	R10	T43	32261	NA	NA	22	0.5447811873170709	0.23285593021890574	22
(2017,2100]	PRIM_OUT	R10	T43	32311	NA	NA	1980	0.8096249917053286	0.335597655007337	477
(2017,2100]	PRIM_OUT	R10	T43	32312	NA	NA	35	1.1898662949503327	0.22773347465082902	9
(2017,2100]	PRIM_OUT	R10	T43	51413	NA	NA	13	0.667113260355638	0.30722561351928024	9
(2017,2100]	PRIM_OUT	R10	T43	NA	NA	NA	58	0.543376428679045	0.23944307600802295	30
(2017,2100]	PRIM_OUT	R10	T51	-2	NA	NA	1358	0.727902481028802	0.3668325245006626	650
(2017,2100]	PRIM_OUT	R10	T51	22211	NA	NA	29	0.5519728267152113	0.2750370482304693	29
(2017,2100]	PRIM_OUT	R10	T51	22212	NA	NA	145	0.6689568672281766	0.38832194367762907	134
(2017,2100]	PRIM_OUT	R10	T51	22213	NA	NA	600	0.4473642368858254	0.16530040956672223	181
(2017,2100]	PRIM_OUT	R10	T51	2229	NA	NA	386	1.032377613750936	0.4043341514232823	285
(2017,2100]	PRIM_OUT	R10	T51	22302	NA	NA	117	0.7412536495674407	0.33561575064373944	34
(2017,2100]	PRIM_OUT	R10	T51	3226	NA	NA	4947	0.696992265546412	0.3268049837814148	2014
(2017,2100]	PRIM_OUT	R10	T51	32261	NA	NA	254604	0.7060925922620881	0.331883734795621	68235
(2017,2100]	PRIM_OUT	R10	T51	32262	NA	NA	17	0.6553900398495974	0.3239096519779585	15
(2017,2100]	PRIM_OUT	R10	T51	32269	NA	NA	76	0.6269490095415987	0.29622013849498463	23
(2017,2100]	PRIM_OUT	R10	T51	3228	NA	NA	28	0.8615594150420847	0.16089494807193538	10
(2017,2100]	PRIM_OUT	R10	T51	32311	NA	NA	31	0.4878563377478403	0.1909865905512649	21
(2017,2100]	PRIM_OUT	R10	T51	32312	NA	NA	15	0.5808710521059032	0.4351245595004126	15
(2017,2100]	PRIM_OUT	R10	T51	34752	NA	NA	53	0.7249784406631422	0.2733507018509565	24
(2017,2100]	PRIM_OUT	R10	T51	4222	NA	NA	6	0.6608779199911597	0.27979071708828024	6
(2017,2100]	PRIM_OUT	R10	T51	51321	NA	NA	93	0.4054651081081644	0	23
(2017,2100]	PRIM_OUT	R10	T51	51413	NA	NA	11362	0.6081293183341214	0.2807785444870206	2428
(2017,2100]	PRIM_OUT	R10	T51	9	NA	NA	20	0.4310063892964639	0.11422408193894874	13
(2017,2100]	PRIM_OUT	R10	T51	NA	NA	NA	55343	0.5754216446490359	0.28269474149097973	17302
(2017,2100]	PRIM_OUT	R10	T52	-2	NA	NA	61	0.4054651081081644	0	47
(2017,2100]	PRIM_OUT	R10	T52	22213	NA	NA	7	0.5514152863270189	0.24925738174860515	7
(2017,2100]	PRIM_OUT	R10	T52	2229	NA	NA	137	0.8441736498398588	0.18430214665411396	52
(2017,2100]	PRIM_OUT	R10	T52	22302	NA	NA	20	0.4054651081081644	0	15
(2017,2100]	PRIM_OUT	R10	T52	3226	NA	NA	547	0.6304377537698287	0.2658808864193735	398
(2017,2100]	PRIM_OUT	R10	T52	32261	NA	NA	20545	0.612446174280205	0.27420952837603346	11724
(2017,2100]	PRIM_OUT	R10	T52	32262	NA	NA	2122	0.6809228319826858	0.31950260893172516	1653
(2017,2100]	PRIM_OUT	R10	T52	32269	NA	NA	283	0.9352542594225401	0.17936321795661941	125
(2017,2100]	PRIM_OUT	R10	T52	32311	NA	NA	225	0.9376368507687748	0.24011333896946976	187
(2017,2100]	PRIM_OUT	R10	T52	4	NA	NA	18	0.5189819133894956	0.21852743805656502	16
(2017,2100]	PRIM_OUT	R10	T52	4222	NA	NA	330	0.8832553031280018	0.12922275844119782	196
(2017,2100]	PRIM_OUT	R10	T52	5132	NA	NA	16	0.8524375289034063	0.1744801672240236	15
(2017,2100]	PRIM_OUT	R10	T52	51321	NA	NA	203	0.5509331370593009	0.29543746998526543	99
(2017,2100]	PRIM_OUT	R10	T52	51413	NA	NA	6055	0.6552344004724194	0.2862628680579409	3997
(2017,2100]	PRIM_OUT	R10	T52	671115	NA	NA	10	0.4054651081081644	0	7
(2017,2100]	PRIM_OUT	R10	T52	NA	NA	NA	6390	0.48195709539653214	0.18839111100912015	4259
(2017,2100]	PRIM_OUT	R10	T53	24452	NA	NA	24	0.7247311229619086	0.2526213312161379	11
(2017,2100]	PRIM_OUT	R10	T53	24453	NA	NA	4617	0.6820409421933791	0.2815832532989569	980
(2017,2100]	PRIM_OUT	R10	T53	32269	NA	NA	258	0.883022943335833	0.18656728184956695	69
(2017,2100]	PRIM_OUT	R10	T53	NA	NA	NA	961	0.6338607879785206	0.3290118049828924	266
(2017,2100]	PRIM_OUT	R10	T54	-2	NA	NA	20	0.7445861407862541	0.4174703701913239	11
(2017,2100]	PRIM_OUT	R10	T54	2229	NA	NA	80	0.9337704932777088	0.18684250283503434	48
(2017,2100]	PRIM_OUT	R10	T54	3226	NA	NA	58	0.5300703921568409	0.3618066729455341	34
(2017,2100]	PRIM_OUT	R10	T54	32261	NA	NA	27	0.4054651081081644	0	9
(2017,2100]	PRIM_OUT	R10	T54	32262	NA	NA	6222	0.6939429124196173	0.3330278540372408	2645
(2017,2100]	PRIM_OUT	R10	T54	32311	NA	NA	26	0.46440652623500944	0.16643342136083694	16
(2017,2100]	PRIM_OUT	R10	T54	NA	NA	NA	827	0.6797675387245327	0.3246792402098764	499
(2017,2100]	PRIM_OUT	R10	T55	22213	NA	NA	17	0.4355136742120462	0.12389341194465923	16
(2017,2100]	PRIM_OUT	R10	T55	2229	NA	NA	414	0.4054651081081644	0	156
(2017,2100]	PRIM_OUT	R10	T55	3226	NA	NA	1726	0.9770133141826356	0.34421580491198	292
(2017,2100]	PRIM_OUT	R10	T55	32269	NA	NA	7128	0.9623798995279214	0.36173362655369784	1476
(2017,2100]	PRIM_OUT	R10	T55	3231	NA	NA	167	0.7592395382444405	0.3627194985548179	87
(2017,2100]	PRIM_OUT	R10	T55	32311	NA	NA	759	0.6040068020504978	0.3390122753392421	216
(2017,2100]	PRIM_OUT	R10	T55	32312	NA	NA	185	0.8030807287692598	0.2127409394327678	19
(2017,2100]	PRIM_OUT	R10	T55	51321	NA	NA	2129	0.7590561200414867	0.33350785928818155	701
(2017,2100]	PRIM_OUT	R10	T55	51413	NA	NA	13257	0.8582584703878404	0.36890973225422596	3044
(2017,2100]	PRIM_OUT	R10	T55	NA	NA	NA	3780	0.7147859839343087	0.34915617653926556	1667
(2017,2100]	PRIM_OUT	R10	T56	2229	NA	NA	1016	0.7542063926652747	0.4345968770090153	536
(2017,2100]	PRIM_OUT	R10	T56	22291	NA	NA	26	0.9292319717442018	0.06598763462745283	15
(2017,2100]	PRIM_OUT	R10	T56	24455	NA	NA	134	0.49763569603479824	0.23484993261262793	80
(2017,2100]	PRIM_OUT	R10	T56	3223	NA	NA	4618	0.8559478371253976	0.35733606863522	2592
(2017,2100]	PRIM_OUT	R10	T56	32269	NA	NA	2531	0.8184086783393577	0.4256015989628063	1389
(2017,2100]	PRIM_OUT	R10	T56	32311	NA	NA	9	0.4054651081081644	0	9
(2017,2100]	PRIM_OUT	R10	T56	51211	NA	NA	12	0.7233700461893726	0.4212426777524797	10
(2017,2100]	PRIM_OUT	R10	T56	51321	NA	NA	9	0.46222351074883	0.1702752079219969	7
(2017,2100]	PRIM_OUT	R10	T56	NA	NA	NA	2054	0.6624230697205088	0.36691778332623154	1255
(2017,2100]	PRIM_OUT	R10	T58	-2	NA	NA	9	0.9162907318741551	0	9
(2017,2100]	PRIM_OUT	R10	T58	2229	NA	NA	9	1.028448144081226	0.16823611831060648	8
(2017,2100]	PRIM_OUT	R10	T58	24461	NA	NA	1038	0.7469978474397488	0.32876012282010303	495
(2017,2100]	PRIM_OUT	R10	T58	32261	NA	NA	39	0.6150345947813913	0.25454963668056557	37
(2017,2100]	PRIM_OUT	R10	T58	32311	NA	NA	253	0.4976049925683322	0.20798080366622299	158
(2017,2100]	PRIM_OUT	R10	T58	32312	NA	NA	120	0.6437484447183905	0.269583414767539	85
(2017,2100]	PRIM_OUT	R10	T58	346	NA	NA	9	0.4054651081081644	0	9
(2017,2100]	PRIM_OUT	R10	T58	3460	NA	NA	33	0.4054651081081644	0	11
(2017,2100]	PRIM_OUT	R10	T58	34601	NA	NA	126	0.4662776823660204	0.16608848125664655	79
(2017,2100]	PRIM_OUT	R10	T58	51321	NA	NA	17	0.4355136742120462	0.12389341194465923	11
(2017,2100]	PRIM_OUT	R10	T58	51322	NA	NA	11	0.4054651081081644	0	6
(2017,2100]	PRIM_OUT	R10	T58	51413	NA	NA	20	0.8396668883092565	0.18713971499426776	19
(2017,2100]	PRIM_OUT	R10	T58	NA	NA	NA	148	0.5272258133542022	0.24959767786497306	105
(2017,2100]	PRIM_OUT	R10	T59	-2	NA	NA	55	0.7862623912791756	0.2245693053074728	18
(2017,2100]	PRIM_OUT	R10	T59	22212	NA	NA	15	0.734391964809173	0.2906351482401399	6
(2017,2100]	PRIM_OUT	R10	T59	22213	NA	NA	16	0.7239664643576371	0.34979663226944785	13
(2017,2100]	PRIM_OUT	R10	T59	2229	NA	NA	77	0.7861140615739225	0.36620245053981265	56
(2017,2100]	PRIM_OUT	R10	T59	22310	NA	NA	656	0.4054651081081644	0	310
(2017,2100]	PRIM_OUT	R10	T59	24451	NA	NA	11599	0.5499840445626136	0.2545405979943269	2157
(2017,2100]	PRIM_OUT	R10	T59	24452	NA	NA	49	0.4054651081081644	0	13
(2017,2100]	PRIM_OUT	R10	T59	24461	NA	NA	33	0.9033060526772095	0.46985408919812754	6
(2017,2100]	PRIM_OUT	R10	T59	3226	NA	NA	294	0.44369015478453105	0.1346359350989071	158
(2017,2100]	PRIM_OUT	R10	T59	32261	NA	NA	15102	0.5901629722712689	0.2742453357149935	4542
(2017,2100]	PRIM_OUT	R10	T59	32262	NA	NA	609	0.4130142552574155	0.06168919711645204	343
(2017,2100]	PRIM_OUT	R10	T59	32269	NA	NA	734	0.4170586806107217	0.07864297825307379	184
(2017,2100]	PRIM_OUT	R10	T59	32311	NA	NA	431	0.9140366919162773	0.311486555057372	208
(2017,2100]	PRIM_OUT	R10	T59	4115	NA	NA	67	0.5488724887879431	0.2599855632829905	54
(2017,2100]	PRIM_OUT	R10	T59	51321	NA	NA	246	1.1043774402947284	0.40994437552402657	162
(2017,2100]	PRIM_OUT	R10	T59	51413	NA	NA	3943	0.4269110952929648	0.10795850726016097	928
(2017,2100]	PRIM_OUT	R10	T59	NA	NA	NA	1887	0.553910490305306	0.28804076136596374	562
(2017,2100]	PRIM_OUT	R10	T60	-2	NA	NA	2472	1.0296080630926143	0.4106099689969624	1071
(2017,2100]	PRIM_OUT	R10	T60	2221	NA	NA	51	1.0709785923903026	0.42448009128133785	42
(2017,2100]	PRIM_OUT	R10	T60	22211	NA	NA	39	1.3519726008992812	0.33735871028888637	32
(2017,2100]	PRIM_OUT	R10	T60	22212	NA	NA	4154	1.097550060068575	0.3515337822131818	1396
(2017,2100]	PRIM_OUT	R10	T60	22213	NA	NA	186	1.2418760041950117	0.3561223196318581	138
(2017,2100]	PRIM_OUT	R10	T60	2222	NA	NA	969710	1.222899012609954	0.37523014097351465	199339
(2017,2100]	PRIM_OUT	R10	T60	22221	NA	NA	1859	0.9238358376309665	0.39574469644841975	670
(2017,2100]	PRIM_OUT	R10	T60	22223	NA	NA	2499	0.9124712611421771	0.4131615235871904	618
(2017,2100]	PRIM_OUT	R10	T60	22224	NA	NA	195	1.046420710517683	0.4801911959489135	96
(2017,2100]	PRIM_OUT	R10	T60	22225	NA	NA	29176	1.3351789488618966	0.3598128610043643	17452
(2017,2100]	PRIM_OUT	R10	T60	22226	NA	NA	1449	1.350777732121952	0.3616222187465703	1256
(2017,2100]	PRIM_OUT	R10	T60	2229	NA	NA	4950	0.9246017790884152	0.48498037312810843	3438
(2017,2100]	PRIM_OUT	R10	T60	22295	NA	NA	586	1.1926422682623383	0.3460350752382205	554
(2017,2100]	PRIM_OUT	R10	T60	22296	NA	NA	225	1.6323043977518885	0.31312181679532153	215
(2017,2100]	PRIM_OUT	R10	T60	22302	NA	NA	276	1.07970058703843	0.19277317485631043	187
(2017,2100]	PRIM_OUT	R10	T60	23221	NA	NA	23	0.9555875839024512	0.3022805362202389	17
(2017,2100]	PRIM_OUT	R10	T60	3225	NA	NA	223093	0.8956386178365061	0.3224686374130207	114739
(2017,2100]	PRIM_OUT	R10	T60	32255	NA	NA	379	0.6171630812616423	0.2831572155712209	361
(2017,2100]	PRIM_OUT	R10	T60	32256	NA	NA	6	0.49060271206916284	0.20854368762760217	6
(2017,2100]	PRIM_OUT	R10	T60	32311	NA	NA	709	0.916224049525651	0.12331366686606123	669
(2017,2100]	PRIM_OUT	R10	T60	32313	NA	NA	702	0.8098022782317342	0.2086273140849414	665
(2017,2100]	PRIM_OUT	R10	T60	4112	NA	NA	507	1.0660786382822323	0.39040376397228216	369
(2017,2100]	PRIM_OUT	R10	T60	51321	NA	NA	47	1.006158651735624	0.33230211956410427	43
(2017,2100]	PRIM_OUT	R10	T60	51325	NA	NA	36062	0.7090096624753337	0.29654342940790135	29315
(2017,2100]	PRIM_OUT	R10	T60	671107	NA	NA	242	0.552017242924666	0.25533079580468054	214
(2017,2100]	PRIM_OUT	R10	T60	NA	NA	NA	57098	1.0627580293124337	0.3697457732341892	12120
(2017,2100]	PRIM_OUT	R10	T71	-2	NA	NA	1087	0.5528560013823821	0.25042643613401455	213
(2017,2100]	PRIM_OUT	R10	T71	12292	NA	NA	45	0.5303335939176288	0.22201170900629266	27
(2017,2100]	PRIM_OUT	R10	T71	2221	NA	NA	1154	0.844178521013395	0.4758031580770779	467
(2017,2100]	PRIM_OUT	R10	T71	22211	NA	NA	1211	0.7318256637665834	0.3425904855060202	501
(2017,2100]	PRIM_OUT	R10	T71	22212	NA	NA	7598	0.6982809097411976	0.36972495862585375	3090
(2017,2100]	PRIM_OUT	R10	T71	22213	NA	NA	4209	0.6670260961184754	0.3750726142467679	1855
(2017,2100]	PRIM_OUT	R10	T71	2229	NA	NA	44	0.5389881000388508	0.39446893659360777	16
(2017,2100]	PRIM_OUT	R10	T71	22302	NA	NA	664	0.5810579657212929	0.2523555052187321	130
(2017,2100]	PRIM_OUT	R10	T71	2445	NA	NA	136	0.4280015326860757	0.10528915418523446	34
(2017,2100]	PRIM_OUT	R10	T71	24451	NA	NA	18222	0.7003604392691248	0.3059208024619781	2712
(2017,2100]	PRIM_OUT	R10	T71	24452	NA	NA	212	0.4223319919117584	0.09149333672140031	34
(2017,2100]	PRIM_OUT	R10	T71	24454	NA	NA	27	0.9162907318741551	0	7
(2017,2100]	PRIM_OUT	R10	T71	24461	NA	NA	2646	0.6427904524948538	0.2995343875074655	507
(2017,2100]	PRIM_OUT	R10	T71	32261	NA	NA	313	0.5658048089565302	0.25773679168529967	35
(2017,2100]	PRIM_OUT	R10	T71	32262	NA	NA	2012	0.5082013409042047	0.2221645335437764	216
(2017,2100]	PRIM_OUT	R10	T71	32269	NA	NA	1249	0.414053849580611	0.06570417898713204	56
(2017,2100]	PRIM_OUT	R10	T71	323	NA	NA	253	0.4178837436169868	0.09368348302478885	32
(2017,2100]	PRIM_OUT	R10	T71	3231	NA	NA	1175	0.7053686461740741	0.31888571595154497	251
(2017,2100]	PRIM_OUT	R10	T71	32311	NA	NA	128446	0.6641172378655122	0.30108057492621665	14093
(2017,2100]	PRIM_OUT	R10	T71	32312	NA	NA	1694	0.7924685165465223	0.2974128817991898	346
(2017,2100]	PRIM_OUT	R10	T71	3460	NA	NA	577	0.7878258021349934	0.29487749961446114	195
(2017,2100]	PRIM_OUT	R10	T71	34601	NA	NA	366	0.5793203902339065	0.3165968263993012	111
(2017,2100]	PRIM_OUT	R10	T71	34603	NA	NA	2838	0.9348456633021459	0.10061984845699508	115
(2017,2100]	PRIM_OUT	R10	T71	34752	NA	NA	83	0.4177741592832485	0.07881052287536625	9
(2017,2100]	PRIM_OUT	R10	T71	44602	NA	NA	29	0.4054651081081644	0	18
(2017,2100]	PRIM_OUT	R10	T71	5132	NA	NA	470	0.8329211814099569	0.19685570325937932	19
(2017,2100]	PRIM_OUT	R10	T71	51321	NA	NA	37658	0.6199587464433446	0.27912436006510444	1216
(2017,2100]	PRIM_OUT	R10	T71	51322	NA	NA	11506	0.6684644628343188	0.32087972779198143	884
(2017,2100]	PRIM_OUT	R10	T71	51324	NA	NA	69	0.9162907318741551	0	6
(2017,2100]	PRIM_OUT	R10	T71	51326	NA	NA	96	0.5792452351616323	0.24937787631060884	18
(2017,2100]	PRIM_OUT	R10	T71	51413	NA	NA	15	0.4054651081081644	0	9
(2017,2100]	PRIM_OUT	R10	T71	9	NA	NA	1795	0.8417301115807347	0.18040598916426862	42
(2017,2100]	PRIM_OUT	R10	T71	NA	NA	NA	28914	0.6467102492032395	0.30251303623932213	4438
(2017,2100]	PRIM_OUT	R10	T73	-2	NA	NA	286	0.47200357344479804	0.20049795598464792	53
(2017,2100]	PRIM_OUT	R10	T73	12292	NA	NA	220	0.47580444003901806	0.19399469887744325	52
(2017,2100]	PRIM_OUT	R10	T73	2221	NA	NA	263	0.6787705394754578	0.3906236411717721	159
(2017,2100]	PRIM_OUT	R10	T73	22211	NA	NA	242	0.8134383260821969	0.4871785720213948	100
(2017,2100]	PRIM_OUT	R10	T73	22212	NA	NA	369	0.9221001722087117	0.5165670337818523	200
(2017,2100]	PRIM_OUT	R10	T73	22213	NA	NA	900	0.6370157172151505	0.38486223510111744	434
(2017,2100]	PRIM_OUT	R10	T73	2229	NA	NA	39	0.4054651081081644	0	13
(2017,2100]	PRIM_OUT	R10	T73	24451	NA	NA	20	0.7707391488579707	0.35204841201702536	10
(2017,2100]	PRIM_OUT	R10	T73	24461	NA	NA	2490	0.7103425306759346	0.27548599819507685	298
(2017,2100]	PRIM_OUT	R10	T73	32269	NA	NA	179	0.7211381357823082	0.41827414357870046	25
(2017,2100]	PRIM_OUT	R10	T73	323	NA	NA	24	0.4054651081081644	0	8
(2017,2100]	PRIM_OUT	R10	T73	3231	NA	NA	335	0.9362396355212833	0.36929854909695325	54
(2017,2100]	PRIM_OUT	R10	T73	32311	NA	NA	43691	0.606202240523802	0.32521332069301845	2462
(2017,2100]	PRIM_OUT	R10	T73	32312	NA	NA	2335	1.0138469411221323	0.4058520172798513	69
(2017,2100]	PRIM_OUT	R10	T73	346	NA	NA	308	0.6474564390363011	0.2926122824361185	37
(2017,2100]	PRIM_OUT	R10	T73	3460	NA	NA	356	0.7238418378489179	0.2710903800349363	55
(2017,2100]	PRIM_OUT	R10	T73	34601	NA	NA	1934	0.45316935332923414	0.16257115297175476	258
(2017,2100]	PRIM_OUT	R10	T73	51321	NA	NA	4307	0.4947762281478491	0.21257337150555045	460
(2017,2100]	PRIM_OUT	R10	T73	51322	NA	NA	459	0.7208727097330052	0.3457573670426067	75
(2017,2100]	PRIM_OUT	R10	T73	51326	NA	NA	634	0.44793739133042854	0.1637027079651475	108
(2017,2100]	PRIM_OUT	R10	T73	9	NA	NA	21	0.4541151675144492	0.15365256943944855	8
(2017,2100]	PRIM_OUT	R10	T73	NA	NA	NA	10728	0.6223489046208527	0.37159511175459836	1131
(2017,2100]	PRIM_OUT	R10	T80	-2	NA	NA	124	0.4054651081081644	0	23
(2017,2100]	PRIM_OUT	R10	T80	32261	NA	NA	140	0.6681754289021025	0.25622527067584133	20
(2017,2100]	PRIM_OUT	R10	T80	32269	NA	NA	874	0.4054651081081644	0	22
(2017,2100]	PRIM_OUT	R10	T80	32311	NA	NA	527	0.9711574404148847	0.24938697049161115	52
(2017,2100]	PRIM_OUT	R10	T80	3460	NA	NA	161	0.6243903754364462	0.25358187206232985	21
(2017,2100]	PRIM_OUT	R10	T80	34601	NA	NA	51	0.4054651081081644	0	8
(2017,2100]	PRIM_OUT	R10	T80	34603	NA	NA	236	0.5143778201326389	0.21537412044672644	8
(2017,2100]	PRIM_OUT	R10	T80	51321	NA	NA	3657	0.48415172146056507	0.18484808497199143	178
(2017,2100]	PRIM_OUT	R10	T80	51322	NA	NA	1134	0.4054651081081644	0	33
(2017,2100]	PRIM_OUT	R10	T80	51331	NA	NA	244	0.9037294460438439	0.07927545215406004	17
